paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.00126531,C,NP,0.157855685,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,23.89661224,C,GP,0.515735703,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,27.99206,C,R,0.426863162,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,27.87516327,C,NP,0.318300036,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp ,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,27.93361163,C,GP,0.745163199,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,29.9133125,C,R,0.435164946,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.01118367,C,NP,0.269892989,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,29.96224809,C,GP,0.705057936,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.76585714,C,R,0.539286883,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,32.07318367,C,NP,0.228842733,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.91952041,C,GP,0.768129616,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.577625,C,R,0.569756002,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.99512245,C,NP,0.081935232,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.78637372,C,GP,0.651691235,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.58739623,C,R,0.590491918,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.75404082,C,NP,-0.065008095,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.67071852,C,GP,0.525483822,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.57879592,C,R,0.52024344,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,37.04097959,C,NP,-0.244065082,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.80988776,C,GP,0.276178358,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,37.91628571,C,R,0.445118962,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.18218,C,R,0.161115772,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.16489796,C,NP,0.276707774,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.17353898,C,GP,0.437823545,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.16081633,C,R,0.210114428,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.19391837,C,NP,0.228150224,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.17736735,C,GP,0.438264651,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.1457551,C,R,0.231210432,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.03828571,C,NP,0.264672442,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.09202041,C,GP,0.495882874,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.24597959,C,R,0.180584054,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.13102041,C,NP,0.265621203,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.1885,C,GP,0.446205257,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.0482449,C,R,0.295397034,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.03866667,C,NP,0.23730822,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.04345578,C,GP,0.532705254,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.89961224,C,R,0.311882293,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.9884898,C,NP,0.196837185,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.94405102,C,GP,0.508719478,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.94542857,C,R,0.387243045,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,34.14546939,C,NP,0.046417971,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,34.04544898,C,GP,0.433661016,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.92977551,C,R,0.37712056,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.04228,C,NP,-0.092117353,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.98602776,C,GP,0.285003207,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.85720408,C,R,0.367497898,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.93432653,C,NP,-0.323810619,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.89576531,C,GP,0.043687279,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,38.06418367,C,R,0.295074172,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,39.0065102,C,R,0.270038174,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,19.8988,C,R,0.288742327,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.20871429,C,NP,0.243405322,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.05375714,C,GP,0.532147648,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.02767347,C,R,0.223448359,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.17402041,C,NP,0.343190083,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.10084694,C,GP,0.566638442,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.16334694,C,R,0.261385621,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.0187551,C,NP,0.465755392,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.09105102,C,GP,0.727141013,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.12469388,C,R,0.359236309,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.29783673,C,NP,0.57474957,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.21126531,C,GP,0.933985879,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.06430612,C,R,0.411140466,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.08814,C,NP,0.505697343,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.07622306,C,GP,0.916837809,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.91761224,C,R,0.417885937,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,32.05995918,C,NP,0.456975313,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.98878571,C,GP,0.87486125,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.92269388,C,R,0.491982278,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,34.18455102,C,NP,0.205615107,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,34.05362245,C,GP,0.697597385,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.93979592,C,R,0.487788812,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.9629,C,NP,-0.062824795,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.95134796,C,GP,0.424964017,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.94012245,C,R,0.469854058,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.95046939,C,NP,-0.32409455,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.94529592,C,GP,0.145759508,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,38.20481633,C,R,0.426996722,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,38.99842857,C,R,0.423169347,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.10671429,C,R,0.407311136,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.27016667,C,NP,0.262848462,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,20.18844048,C,GP,0.670159598,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,21.96942857,C,R,0.399949363,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.26046939,C,NP,0.391939037,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,22.11494898,C,GP,0.7918884,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,23.99591667,C,R,0.430036653,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.08418367,C,NP,0.486683538,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,24.04005017,C,GP,0.916720191,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.186,C,R,0.511663754,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,27.9587551,C,NP,0.613047855,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,28.07237755,C,GP,1.124711609,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.08263265,C,R,0.523072065,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.12581633,C,NP,0.587163291,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,30.10422449,C,GP,1.110235356,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,31.89306122,C,R,0.583389856,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,32.22310204,C,NP,0.546881264,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,32.05808163,C,GP,1.13027112,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.72175,C,R,0.688871322,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,34.01879592,C,NP,0.381086758,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,33.87027296,C,GP,1.06995808,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.76681132,C,R,0.66333797,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.90125,C,NP,0.152751849,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,35.83403066,C,GP,0.816089819,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.79914286,C,R,0.564612484,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,37.14144898,C,NP,-0.115236931,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
becker2021,becker2021,suppdatafile,pop,Pocillopora,spp.,36.97029592,C,GP,0.449375553,umol cm^-2 hr^-1,o2,umol,cm^2,hr,,,,M,lab,,,treatment,control,451,451,umol m^-2  s^-1,gpp,-17.5388,,hermatypic coral,13,13
